ADM0_NAME,ADM1_NAME,date,variable,value
United Republic of Tanzania,Kigoma,2015-05,SMAP_RZSM,0.2819917918799913
United Republic of Tanzania,Kilimanjaro,2015-05,SMAP_RZSM,0.37576597623194635
United Republic of Tanzania,Kusini Pemba,2015-05,SMAP_RZSM,0.2633522222270894
United Republic of Tanzania,Kusini Unguja,2015-05,SMAP_RZSM,0.21429225406858643
United Republic of Tanzania,Lindi,2015-05,SMAP_RZSM,0.24758588643556112
United Republic of Tanzania,Mara,2015-05,SMAP_RZSM,0.35941349838564507
United Republic of Tanzania,Mbeya,2015-05,SMAP_RZSM,0.24907233789033617
United Republic of Tanzania,Mjini Magharibi,2015-05,SMAP_RZSM,0.2705898377856978
United Republic of Tanzania,Morogoro,2015-05,SMAP_RZSM,0.29295301349968145
United Republic of Tanzania,Mtwara,2015-05,SMAP_RZSM,0.27350203757290953
United Republic of Tanzania,Pwani,2015-05,SMAP_RZSM,0.27670044374256947
United Republic of Tanzania,Ruvuma,2015-05,SMAP_RZSM,0.26958354313573807
United Republic of Tanzania,Singida,2015-05,SMAP_RZSM,0.2514056382661156
United Republic of Tanzania,Tabora,2015-05,SMAP_RZSM,0.25567548871387796
United Republic of Tanzania,Tanga,2015-05,SMAP_RZSM,0.294976805055926
Sudan,Al Jazeera,2015-05,SMAP_RZSM,0.21672786229723315
Sudan,Blue Nile,2015-05,SMAP_RZSM,0.24175973436033205
Sudan,Northern,2015-05,SMAP_RZSM,0.03815030914161844
Sudan,Northern Darfur,2015-05,SMAP_RZSM,0.04318702368554844
Sudan,Nile,2015-05,SMAP_RZSM,0.10776113283621311
Sudan,Sennar,2015-05,SMAP_RZSM,0.23069537623291506
Sudan,Southern Darfur,2015-05,SMAP_RZSM,0.07083720611070565
Sudan,Western Darfur,2015-05,SMAP_RZSM,0.11660757405027773
Sudan,White Nile,2015-05,SMAP_RZSM,0.1458989935671732
Sudan,Red Sea,2015-05,SMAP_RZSM,0.1156094411471388
Sudan,Kassala,2015-05,SMAP_RZSM,0.16667770503059984
Sudan,Northern Kordofan,2015-05,SMAP_RZSM,0.060308606561860205
Sudan,Gadaref,2015-05,SMAP_RZSM,0.22120444311877566
Sudan,Southern Kordofan,2015-05,SMAP_RZSM,0.17726997936292269
Sudan,Khartoum,2015-05,SMAP_RZSM,0.12469068323372932
Angola,Lunda Norte,2015-05,SMAP_RZSM,0.300137557023717
Angola,Lunda Sul,2015-05,SMAP_RZSM,0.11973720888349709
Angola,Moxico,2015-05,SMAP_RZSM,0.09372766142896913
Yemen,Amanat Al Asimah,2015-05,SMAP_RZSM,0.14005409523395262
Yemen,Hadramaut,2015-05,SMAP_RZSM,0.053659508686891635
Yemen,Aden,2015-05,SMAP_RZSM,0.04786515910831695
Yemen,Raymah,2015-05,SMAP_RZSM,0.1288350559339039
Yemen,Sana'a,2015-05,SMAP_RZSM,0.12488602345320861
Yemen,Abyan,2015-05,SMAP_RZSM,0.09962479341882503
Yemen,Al Bayda,2015-05,SMAP_RZSM,0.1380503589307142
Yemen,Al Dhale'e,2015-05,SMAP_RZSM,0.14036517873192922
Yemen,Al Hudaydah,2015-05,SMAP_RZSM,0.05324907960715481
Yemen,Al Jawf,2015-05,SMAP_RZSM,0.06022230862026872
Yemen,Al Maharah,2015-05,SMAP_RZSM,0.07133141797731565
Yemen,Al Mahwit,2015-05,SMAP_RZSM,0.1390637272174349
Yemen,Amran,2015-05,SMAP_RZSM,0.08519400977569706
Yemen,Dhamar,2015-05,SMAP_RZSM,0.1425727953096779
Yemen,Hajjah,2015-05,SMAP_RZSM,0.1053775452622105
Yemen,Ibb,2015-05,SMAP_RZSM,0.15909456320101875
Yemen,Lahj,2015-05,SMAP_RZSM,0.07720766812828946
Yemen,Marib,2015-05,SMAP_RZSM,0.07369838519358075
Yemen,Sa'ada,2015-05,SMAP_RZSM,0.10440774920219466
Yemen,Shabwah,2015-05,SMAP_RZSM,0.06024066001737472
Yemen,Taizz,2015-05,SMAP_RZSM,0.09954381955929531
Burundi,Bujumbura Mairie,2015-05,SMAP_RZSM,0.28559729351219554
Burundi,Bujumbura Rural,2015-05,SMAP_RZSM,0.30744421790766224
Burundi,Muramvya,2015-05,SMAP_RZSM,0.34159491467947334
Burundi,Mwaro,2015-05,SMAP_RZSM,0.3553422868354332
Burundi,Bubanza,2015-05,SMAP_RZSM,0.2630715830449622
Burundi,Bururi,2015-05,SMAP_RZSM,0.34293240275703
Burundi,Cankuzo,2015-05,SMAP_RZSM,0.30792134895665896
Burundi,Cibitoke,2015-05,SMAP_RZSM,0.30190340636931745
Burundi,Gitega,2015-05,SMAP_RZSM,0.3507913689219243
Burundi,Karuzi,2015-05,SMAP_RZSM,0.3110832514522317
Burundi,Kayanza,2015-05,SMAP_RZSM,0.33604165599789726
Burundi,Kirundo,2015-05,SMAP_RZSM,0.3168175254934797
Burundi,Makamba,2015-05,SMAP_RZSM,0.358127942353888
Burundi,Muyinga,2015-05,SMAP_RZSM,0.3152459006198984
Burundi,Ngozi,2015-05,SMAP_RZSM,0.3373565603348317
Burundi,Rutana,2015-05,SMAP_RZSM,0.31922675511277493
Burundi,Ruyigi,2015-05,SMAP_RZSM,0.3225959782590176
Central African Republic,Bamingui-Bangoran,2015-05,SMAP_RZSM,0.152309405287464
Central African Republic,Basse-Kotto,2015-05,SMAP_RZSM,0.07911893408175703
Central African Republic,Haut-Mbomou,2015-05,SMAP_RZSM,0.20819799456512375
Central African Republic,Haute-Kotto,2015-05,SMAP_RZSM,0.14755657348570234
Central African Republic,Mbomou,2015-05,SMAP_RZSM,0.1509093083054517
Central African Republic,Ouaka,2015-05,SMAP_RZSM,0.1684207007821945
Central African Republic,Vakaga,2015-05,SMAP_RZSM,0.13723838353783827
Chad,Ennedi,2015-05,SMAP_RZSM,0.11536396465725196
Chad,Assongha,2015-05,SMAP_RZSM,0.09862241963823612
Chad,Sila,2015-05,SMAP_RZSM,0.10289027315371883
Chad,Biltine,2015-05,SMAP_RZSM,0.08488266302636308
Chad,Salamat,2015-05,SMAP_RZSM,0.130802906297529
Saudi Arabia,Asir,2015-05,SMAP_RZSM,0.1259596290165923
Saudi Arabia,Eastern Province,2015-05,SMAP_RZSM,0.030567107254067676
Saudi Arabia,Jizan,2015-05,SMAP_RZSM,0.08641235639880829
Saudi Arabia,Najran,2015-05,SMAP_RZSM,0.04248995380646871
Seychelles,Aldabra,2015-05,SMAP_RZSM,0.1827120703168032
Seychelles,Assumption,2015-05,SMAP_RZSM,0.14691732823848724
Seychelles,Astove,2015-05,SMAP_RZSM,
Seychelles,Cosmoledo,2015-05,SMAP_RZSM,
Seychelles,Farquhar,2015-05,SMAP_RZSM,
Seychelles,Providence,2015-05,SMAP_RZSM,
Seychelles,St. Pierre,2015-05,SMAP_RZSM,
Somalia,Awdal,2015-05,SMAP_RZSM,0.10127712174870629
Somalia,Bakool,2015-05,SMAP_RZSM,0.1961218112621897
Somalia,Bari,2015-05,SMAP_RZSM,0.1333494561864911
Somalia,Bay,2015-05,SMAP_RZSM,0.25860590579877274
Somalia,Banadir,2015-05,SMAP_RZSM,0.04712833465060966
Somalia,Galgaduud,2015-05,SMAP_RZSM,0.15566446928075434
Somalia,Gedo,2015-05,SMAP_RZSM,0.16931755426810471
Somalia,Hiraan,2015-05,SMAP_RZSM,0.14758018714536986
Somalia,Juba Hoose,2015-05,SMAP_RZSM,0.18124499330819419
Somalia,Shabelle Hoose,2015-05,SMAP_RZSM,0.22860328074911127
Somalia,Juba Dhexe,2015-05,SMAP_RZSM,0.19829497682400157
Somalia,Shabelle Dhexe,2015-05,SMAP_RZSM,0.10099085452812151
Somalia,Mudug,2015-05,SMAP_RZSM,0.13203776624042124
Somalia,Nugaal,2015-05,SMAP_RZSM,0.15485257286471882
Somalia,Sanaag,2015-05,SMAP_RZSM,0.14661975449683218
Somalia,Sool,2015-05,SMAP_RZSM,0.1718744343523232
Somalia,Togdheer,2015-05,SMAP_RZSM,0.15372096344339478
Somalia,Woqooyi Galbeed,2015-05,SMAP_RZSM,0.14836280015725428
Uganda,Budaka,2015-05,SMAP_RZSM,0.2880608738150695
Uganda,Abim,2015-05,SMAP_RZSM,0.2559450166809023
Uganda,Amuru,2015-05,SMAP_RZSM,0.2636192551800083
Uganda,Buliisa,2015-05,SMAP_RZSM,0.27272260695482187
Uganda,Kotido,2015-05,SMAP_RZSM,0.26826962157773154
Uganda,Namutumba,2015-05,SMAP_RZSM,0.27236126742908395
Uganda,Maracha,2015-05,SMAP_RZSM,0.15074202090676922
Uganda,Oyam,2015-05,SMAP_RZSM,0.2588877470684697
Uganda,Dokolo,2015-05,SMAP_RZSM,0.2574612905898885
Uganda,Arua,2015-05,SMAP_RZSM,0.17171746932600362
Uganda,Manafwa,2015-05,SMAP_RZSM,0.3510880432521552
Uganda,Bukedea,2015-05,SMAP_RZSM,0.2593594027786434
Uganda,Bududa,2015-05,SMAP_RZSM,0.3264632900630622
Uganda,Rakai,2015-05,SMAP_RZSM,0.25368178578122
Uganda,Lyantonde,2015-05,SMAP_RZSM,0.2575925259547077
Uganda,Amudat,2015-05,SMAP_RZSM,0.2489988089133014
Uganda,Buikwe,2015-05,SMAP_RZSM,0.31638618180661027
Uganda,Buyende,2015-05,SMAP_RZSM,0.2496798450613531
Uganda,Kamuli,2015-05,SMAP_RZSM,0.30407109789018294
Uganda,Kitgum,2015-05,SMAP_RZSM,0.23716974042225702
Uganda,Lamwo,2015-05,SMAP_RZSM,0.2673606591086634
Uganda,Nakapiripirit,2015-05,SMAP_RZSM,0.2780392982975673
Uganda,Nebbi,2015-05,SMAP_RZSM,0.19130407936179689
Uganda,Otuke,2015-05,SMAP_RZSM,0.28049293318577967
Uganda,Zombo,2015-05,SMAP_RZSM,0.2330490482640304
Uganda,Kyegegwa,2015-05,SMAP_RZSM,0.202889907992734
Uganda,Kyenjojo,2015-05,SMAP_RZSM,0.24463233229125675
Uganda,Apac,2015-05,SMAP_RZSM,0.25732681218240644
Uganda,Bugiri,2015-05,SMAP_RZSM,0.26736449257538125
Uganda,Bukomansimbi,2015-05,SMAP_RZSM,0.2931381329776734
Uganda,Bukwo,2015-05,SMAP_RZSM,0.35287863599217456
Uganda,Bulambuli,2015-05,SMAP_RZSM,0.30055800313225384
Uganda,Bundibugyo,2015-05,SMAP_RZSM,0.2416883895534761
Uganda,Bushenyi,2015-05,SMAP_RZSM,0.21015642322000594
Uganda,Butambala,2015-05,SMAP_RZSM,0.2736214763336928
Uganda,Iganga,2015-05,SMAP_RZSM,0.30830706525025386
Uganda,Kalungu,2015-05,SMAP_RZSM,0.26517964007657907
Uganda,Kapchorwa,2015-05,SMAP_RZSM,0.30464416712680603
Uganda,Sheema,2015-05,SMAP_RZSM,0.23594333970950818
Uganda,Kole,2015-05,SMAP_RZSM,0.27233375583398645
Uganda,Kween,2015-05,SMAP_RZSM,0.31551652082726983
Uganda,Luuka,2015-05,SMAP_RZSM,0.31754944015803177
Uganda,Masaka,2015-05,SMAP_RZSM,0.3111153371308162
Uganda,Masindi,2015-05,SMAP_RZSM,0.2663618936490754
Uganda,Moroto,2015-05,SMAP_RZSM,0.2338826902841185
Uganda,Napak,2015-05,SMAP_RZSM,0.29241966216160875
Uganda,Ngora,2015-05,SMAP_RZSM,0.18948936644995415
Uganda,Buhweju,2015-05,SMAP_RZSM,0.18117215273631332
Uganda,Ntoroko,2015-05,SMAP_RZSM,0.22088260001885468
Uganda,Pader,2015-05,SMAP_RZSM,0.2906150437385547
Uganda,Rubirizi,2015-05,SMAP_RZSM,0.19896762396171416
Uganda,Sironko,2015-05,SMAP_RZSM,0.3190904795294704
Uganda,Soroti,2015-05,SMAP_RZSM,0.21363532631553775
Uganda,Agago,2015-05,SMAP_RZSM,0.26896914461010046
Uganda,Alebtong,2015-05,SMAP_RZSM,0.25569367615776906
Uganda,Buvuma,2015-05,SMAP_RZSM,0.3406905802405006
Uganda,Gomba,2015-05,SMAP_RZSM,0.2337430902768805
Uganda,Gulu,2015-05,SMAP_RZSM,0.28223388540256555
Uganda,Kiboga,2015-05,SMAP_RZSM,0.22118129154294516
Uganda,Kibuku,2015-05,SMAP_RZSM,0.2810366694986184
Uganda,Kiryandongo,2015-05,SMAP_RZSM,0.2589499076404462
Uganda,Kumi,2015-05,SMAP_RZSM,0.20113237055846123
Uganda,Kyankwanzi,2015-05,SMAP_RZSM,0.2552043787138586
Uganda,Mitooma,2015-05,SMAP_RZSM,0.23095946677353069
Uganda,Mpigi,2015-05,SMAP_RZSM,0.2796284791972303
Uganda,Nwoya,2015-05,SMAP_RZSM,0.25839891774461105
Uganda,Serere,2015-05,SMAP_RZSM,0.23552983130445054
Uganda,Lwengo,2015-05,SMAP_RZSM,0.2762579123292573
Uganda,Mukono,2015-05,SMAP_RZSM,0.31613332305560304
Uganda,Namayingo,2015-05,SMAP_RZSM,0.3078327530810634
Uganda,Pallisa,2015-05,SMAP_RZSM,0.2566526048077773
Uganda,Lira,2015-05,SMAP_RZSM,0.25846280256589427
Uganda,Adjumani,2015-05,SMAP_RZSM,0.23617453553571277
Uganda,Busia,2015-05,SMAP_RZSM,0.3117516400358256
Uganda,Hoima,2015-05,SMAP_RZSM,0.2519478545446397
Uganda,Jinja,2015-05,SMAP_RZSM,0.331635845503512
Uganda,Kabale,2015-05,SMAP_RZSM,0.28895345295659286
Uganda,Kalangala,2015-05,SMAP_RZSM,0.42819706562383103
Uganda,Kasese,2015-05,SMAP_RZSM,0.2271696830433854
Uganda,Kibaale,2015-05,SMAP_RZSM,0.22964508902850642
Uganda,Kisoro,2015-05,SMAP_RZSM,0.25731304872786315
Uganda,Moyo,2015-05,SMAP_RZSM,0.2242750872244922
Uganda,Ntungamo,2015-05,SMAP_RZSM,0.2244939133559213
Uganda,Ssembabule,2015-05,SMAP_RZSM,0.263322602497058
Uganda,Kabarole,2015-05,SMAP_RZSM,0.22115885022559442
Uganda,Kaberamaido,2015-05,SMAP_RZSM,0.22395874751751185
Uganda,Kampala,2015-05,SMAP_RZSM,0.3111652233526467
Uganda,Kamwenge,2015-05,SMAP_RZSM,0.22022666544877817
Uganda,Kanungu,2015-05,SMAP_RZSM,0.18570952650793637
Uganda,Kayunga,2015-05,SMAP_RZSM,0.2399334245595244
Uganda,Mayuge,2015-05,SMAP_RZSM,0.3378226845461677
Uganda,Nakasongola,2015-05,SMAP_RZSM,0.251151904775397
Uganda,Rukungiri,2015-05,SMAP_RZSM,0.1940405912165299
Uganda,Wakiso,2015-05,SMAP_RZSM,0.30617485710892217
Uganda,Yumbe,2015-05,SMAP_RZSM,0.2079193587055122
Uganda,Amolatar,2015-05,SMAP_RZSM,0.24346570651258134
Uganda,Amuria,2015-05,SMAP_RZSM,0.19098174210121147
Uganda,Butaleja,2015-05,SMAP_RZSM,0.2807314416746829
Uganda,Ibanda,2015-05,SMAP_RZSM,0.18301602029598413
Uganda,Isingiro,2015-05,SMAP_RZSM,0.293819637171047
Uganda,Kaabong,2015-05,SMAP_RZSM,0.22598725951534795
Uganda,Kaliro,2015-05,SMAP_RZSM,0.2698440522589236
Uganda,Katakwi,2015-05,SMAP_RZSM,0.17410792863711305
Uganda,Kiruhura,2015-05,SMAP_RZSM,0.23751476334798402
Uganda,Koboko,2015-05,SMAP_RZSM,0.18646407109415772
Uganda,Luwero,2015-05,SMAP_RZSM,0.26195022684791675
Uganda,Mbale,2015-05,SMAP_RZSM,0.3163819565933986
Uganda,Mbarara,2015-05,SMAP_RZSM,0.23930478291848767
Uganda,Mityana,2015-05,SMAP_RZSM,0.2493146365553704
Uganda,Mubende,2015-05,SMAP_RZSM,0.23102379793836936
Uganda,Nakaseke,2015-05,SMAP_RZSM,0.2605855986718766
Uganda,Tororo,2015-05,SMAP_RZSM,0.3092113281202595
Ethiopia,Addis Ababa,2015-06,SMAP_RZSM,0.39770745460240486
Ethiopia,Afar,2015-06,SMAP_RZSM,0.13961220137378347
Ethiopia,Amhara,2015-06,SMAP_RZSM,0.22729130245703877
Ethiopia,Beneshangul Gumu,2015-06,SMAP_RZSM,0.3225296356673158
Ethiopia,Gambela,2015-06,SMAP_RZSM,0.3232584902759213
Ethiopia,Hareri,2015-06,SMAP_RZSM,0.256604890128476
Ethiopia,Oromia,2015-06,SMAP_RZSM,0.27539239654736347
Ethiopia,SNNPR,2015-06,SMAP_RZSM,0.3260010923413185
Ethiopia,Tigray,2015-06,SMAP_RZSM,0.19165583106824888
South Sudan,El Buheyrat,2015-06,SMAP_RZSM,0.23720080232423818
South Sudan,Unity,2015-06,SMAP_RZSM,0.27883445014847347
South Sudan,Central Equatoria,2015-06,SMAP_RZSM,0.22805790662930603
South Sudan,Eastern Equatoria,2015-06,SMAP_RZSM,0.24316805091928992
South Sudan,Jonglei,2015-06,SMAP_RZSM,0.3097811991222818
South Sudan,Northern Bahr El Ghazal,2015-06,SMAP_RZSM,0.19039120135977472
South Sudan,Warab,2015-06,SMAP_RZSM,0.2586106110447501
South Sudan,Western Bahr El Ghazal,2015-06,SMAP_RZSM,0.18532896942902333
South Sudan,Western Equatoria,2015-06,SMAP_RZSM,0.20632866005664585
South Sudan,Upper Nile,2015-06,SMAP_RZSM,0.28570403484421125
Democratic Republic of the Congo,Maniema,2015-06,SMAP_RZSM,0.24512791591736863
Democratic Republic of the Congo,Nord-Kivu,2015-06,SMAP_RZSM,0.32956959580438144
Democratic Republic of the Congo,Sud-Kivu,2015-06,SMAP_RZSM,0.35583904395317706
Ethiopia,Dire Dawa,2015-06,SMAP_RZSM,0.20003154031665676
Ethiopia,Somali,2015-06,SMAP_RZSM,0.1687137343913498
Rwanda,East/Iburasirazuba,2015-06,SMAP_RZSM,0.26486709228076866
Rwanda,Kigali City/Umujyi wa Kigali,2015-06,SMAP_RZSM,0.27805384929938887
Rwanda,North/Amajyaruguru,2015-06,SMAP_RZSM,0.3548651302292491
Rwanda,South/Amajyepfo,2015-06,SMAP_RZSM,0.30459812335871056
Rwanda,West/Iburengerazuba,2015-06,SMAP_RZSM,0.38010865614896455
Abyei,Administrative unit not available,2015-06,SMAP_RZSM,0.2501134884784257
Djibouti,Ali Sabieh,2015-06,SMAP_RZSM,0.12717142108972557
Djibouti,Dikhil,2015-06,SMAP_RZSM,0.13204722134992766
Djibouti,Djibouti,2015-06,SMAP_RZSM,0.12061693635823717
Djibouti,Obock,2015-06,SMAP_RZSM,0.12372678463022534
Djibouti,Tadjourah,2015-06,SMAP_RZSM,0.1265461688077975
Eritrea,Anseba,2015-06,SMAP_RZSM,0.13372676853249565
Eritrea,Archipelagos,2015-06,SMAP_RZSM,0.12647394010030175
Eritrea,Debub,2015-06,SMAP_RZSM,0.17890324401042912
Eritrea,Debubawi Keih Bahri,2015-06,SMAP_RZSM,0.12256054944484154
Eritrea,Gash Barka,2015-06,SMAP_RZSM,0.1611932582264607
Eritrea,Maekel,2015-06,SMAP_RZSM,0.16814272548122722
Eritrea,Semenawi Keih Bahri,2015-06,SMAP_RZSM,0.12684219990839699
Kenya,Central,2015-06,SMAP_RZSM,0.3384790272411909
Kenya,Coast,2015-06,SMAP_RZSM,0.2011368944640156
Kenya,Eastern,2015-06,SMAP_RZSM,0.18428298144345562
Kenya,Nairobi,2015-06,SMAP_RZSM,0.4084355527235637
Kenya,North Eastern,2015-06,SMAP_RZSM,0.15705660967900698
Kenya,Nyanza,2015-06,SMAP_RZSM,0.3449547115589391
Kenya,Rift Valley,2015-06,SMAP_RZSM,0.22307576789187186
Kenya,Western,2015-06,SMAP_RZSM,0.34542645418548334
Mozambique,Cabo Delgado,2015-06,SMAP_RZSM,0.11724339369660566
Malawi,Northern Region,2015-06,SMAP_RZSM,0.20643330996880163
Malawi,Area under National Administration,2015-06,SMAP_RZSM,0.16404045079735616
Zambia,Eastern,2015-06,SMAP_RZSM,0.21488398741659173
Zambia,Luapula,2015-06,SMAP_RZSM,0.2541519639464534
Zambia,North-Western,2015-06,SMAP_RZSM,0.11068611104495125
Zambia,Northern,2015-06,SMAP_RZSM,0.2221459039405424
Democratic Republic of the Congo,Equateur,2015-06,SMAP_RZSM,0.15942862527439372
Democratic Republic of the Congo,Kasai Occidental,2015-06,SMAP_RZSM,0.3337566158080399
Democratic Republic of the Congo,Kasai Oriental,2015-06,SMAP_RZSM,0.21689312562062155
Democratic Republic of the Congo,Katanga,2015-06,SMAP_RZSM,0.23370828949394112
Democratic Republic of the Congo,Orientale,2015-06,SMAP_RZSM,0.2316879306908568
Ilemi triangle,Administrative unit not available,2015-06,SMAP_RZSM,0.14146341411732422
United Republic of Tanzania,Arusha,2015-06,SMAP_RZSM,0.2365499861474332
United Republic of Tanzania,Manyara,2015-06,SMAP_RZSM,0.30558722044484465
United Republic of Tanzania,Geita,2015-06,SMAP_RZSM,0.24601776805352202
United Republic of Tanzania,Iringa,2015-06,SMAP_RZSM,0.2936905691137076
United Republic of Tanzania,Kagera,2015-06,SMAP_RZSM,0.25365087759396976
United Republic of Tanzania,Katavi,2015-06,SMAP_RZSM,0.20683889853809073
United Republic of Tanzania,Mwanza,2015-06,SMAP_RZSM,0.2684524334760892
United Republic of Tanzania,Njombe,2015-06,SMAP_RZSM,0.29793933030354663
United Republic of Tanzania,Rukwa,2015-06,SMAP_RZSM,0.23758653546684325
United Republic of Tanzania,Shinyanga,2015-06,SMAP_RZSM,0.23686003701272942
United Republic of Tanzania,Simiyu,2015-06,SMAP_RZSM,0.20921472532096883
United Republic of Tanzania,Dar-es-salaam,2015-06,SMAP_RZSM,0.18094730815756876
United Republic of Tanzania,Dodoma,2015-06,SMAP_RZSM,0.2506989804402474
United Republic of Tanzania,Kaskazini Pemba,2015-06,SMAP_RZSM,0.18471072395222843
United Republic of Tanzania,Kaskazini Unguja,2015-06,SMAP_RZSM,0.2000771716886289
United Republic of Tanzania,Kigoma,2015-06,SMAP_RZSM,0.25166511346196696
United Republic of Tanzania,Kilimanjaro,2015-06,SMAP_RZSM,0.3502702014745428
United Republic of Tanzania,Kusini Pemba,2015-06,SMAP_RZSM,0.20251711754252774
United Republic of Tanzania,Kusini Unguja,2015-06,SMAP_RZSM,0.1631462780512896
United Republic of Tanzania,Lindi,2015-06,SMAP_RZSM,0.21904370235538784
United Republic of Tanzania,Mara,2015-06,SMAP_RZSM,0.3176995915256628
United Republic of Tanzania,Mbeya,2015-06,SMAP_RZSM,0.22770870060406184
United Republic of Tanzania,Mjini Magharibi,2015-06,SMAP_RZSM,0.21347905662457944
United Republic of Tanzania,Morogoro,2015-06,SMAP_RZSM,0.24312316898812433
United Republic of Tanzania,Mtwara,2015-06,SMAP_RZSM,0.23371213049490241
United Republic of Tanzania,Pwani,2015-06,SMAP_RZSM,0.22764349813401838
United Republic of Tanzania,Ruvuma,2015-06,SMAP_RZSM,0.2351902565884478
United Republic of Tanzania,Singida,2015-06,SMAP_RZSM,0.22917346367786898
United Republic of Tanzania,Tabora,2015-06,SMAP_RZSM,0.23003757796687044
United Republic of Tanzania,Tanga,2015-06,SMAP_RZSM,0.26704299296092193
Sudan,Al Jazeera,2015-06,SMAP_RZSM,0.2190473711548521
Sudan,Blue Nile,2015-06,SMAP_RZSM,0.26299484927750283
Sudan,Northern,2015-06,SMAP_RZSM,0.038261658408256946
Sudan,Northern Darfur,2015-06,SMAP_RZSM,0.04343449749784853
Sudan,Nile,2015-06,SMAP_RZSM,0.10802341555638757
Sudan,Sennar,2015-06,SMAP_RZSM,0.2503439085744454
Sudan,Southern Darfur,2015-06,SMAP_RZSM,0.08688110417987767
Sudan,Western Darfur,2015-06,SMAP_RZSM,0.12507521087331372
Sudan,White Nile,2015-06,SMAP_RZSM,0.15202621376894643
Sudan,Red Sea,2015-06,SMAP_RZSM,0.11526549028678812
Sudan,Kassala,2015-06,SMAP_RZSM,0.16708987093255248
Sudan,Northern Kordofan,2015-06,SMAP_RZSM,0.06210162772825565
Sudan,Gadaref,2015-06,SMAP_RZSM,0.23380220268569388
Sudan,Southern Kordofan,2015-06,SMAP_RZSM,0.19867269189652662
Sudan,Khartoum,2015-06,SMAP_RZSM,0.12503140934788023
Angola,Lunda Norte,2015-06,SMAP_RZSM,0.2791178532367583
Angola,Lunda Sul,2015-06,SMAP_RZSM,0.09583248402471276
Angola,Moxico,2015-06,SMAP_RZSM,0.08252030163003389
Yemen,Amanat Al Asimah,2015-06,SMAP_RZSM,0.14307091952130857
Yemen,Hadramaut,2015-06,SMAP_RZSM,0.0535183483922996
Yemen,Aden,2015-06,SMAP_RZSM,0.04866220178767468
Yemen,Raymah,2015-06,SMAP_RZSM,0.1622426691882476
Yemen,Sana'a,2015-06,SMAP_RZSM,0.12876425903550817
Yemen,Abyan,2015-06,SMAP_RZSM,0.10265298138572036
Yemen,Al Bayda,2015-06,SMAP_RZSM,0.14210614472414607
Yemen,Al Dhale'e,2015-06,SMAP_RZSM,0.15336793820803343
Yemen,Al Hudaydah,2015-06,SMAP_RZSM,0.06402641787462603
Yemen,Al Jawf,2015-06,SMAP_RZSM,0.059508998727251516
Yemen,Al Maharah,2015-06,SMAP_RZSM,0.07106424855408375
Yemen,Al Mahwit,2015-06,SMAP_RZSM,0.1520675651660807
Yemen,Amran,2015-06,SMAP_RZSM,0.08729627744424691
Yemen,Dhamar,2015-06,SMAP_RZSM,0.1604954942743209
Yemen,Hajjah,2015-06,SMAP_RZSM,0.1116645422093937
Yemen,Ibb,2015-06,SMAP_RZSM,0.19084465844485812
Yemen,Lahj,2015-06,SMAP_RZSM,0.08329050690359119
Yemen,Marib,2015-06,SMAP_RZSM,0.07381768148406295
Yemen,Sa'ada,2015-06,SMAP_RZSM,0.10398098295222143
Yemen,Shabwah,2015-06,SMAP_RZSM,0.0616624000072935
Yemen,Taizz,2015-06,SMAP_RZSM,0.12145430279788644
Burundi,Bujumbura Mairie,2015-06,SMAP_RZSM,0.26997654700110146
Burundi,Bujumbura Rural,2015-06,SMAP_RZSM,0.29094794984222483
Burundi,Muramvya,2015-06,SMAP_RZSM,0.32461234005325923
Burundi,Mwaro,2015-06,SMAP_RZSM,0.337833486668287
Burundi,Bubanza,2015-06,SMAP_RZSM,0.2476591219905782
Burundi,Bururi,2015-06,SMAP_RZSM,0.3222578703271724
Burundi,Cankuzo,2015-06,SMAP_RZSM,0.28894360859314316
Burundi,Cibitoke,2015-06,SMAP_RZSM,0.28783729307358014
Burundi,Gitega,2015-06,SMAP_RZSM,0.33338193940766164
Burundi,Karuzi,2015-06,SMAP_RZSM,0.29302422095448666
Burundi,Kayanza,2015-06,SMAP_RZSM,0.32215851329045964
Burundi,Kirundo,2015-06,SMAP_RZSM,0.3015936544747867
Burundi,Makamba,2015-06,SMAP_RZSM,0.33022135959545595
Burundi,Muyinga,2015-06,SMAP_RZSM,0.30003066529501354
Burundi,Ngozi,2015-06,SMAP_RZSM,0.32272717163831577
Burundi,Rutana,2015-06,SMAP_RZSM,0.2951292707085366
Burundi,Ruyigi,2015-06,SMAP_RZSM,0.3013263827376496
Central African Republic,Bamingui-Bangoran,2015-06,SMAP_RZSM,0.173010399334064
Central African Republic,Basse-Kotto,2015-06,SMAP_RZSM,0.08564705941789515
Central African Republic,Haut-Mbomou,2015-06,SMAP_RZSM,0.22462442000613514
Central African Republic,Haute-Kotto,2015-06,SMAP_RZSM,0.16119003780012958
Central African Republic,Mbomou,2015-06,SMAP_RZSM,0.1628533399774388
Central African Republic,Ouaka,2015-06,SMAP_RZSM,0.19185232927278265
Central African Republic,Vakaga,2015-06,SMAP_RZSM,0.16292027429828887
Chad,Ennedi,2015-06,SMAP_RZSM,0.1160287361321009
Chad,Assongha,2015-06,SMAP_RZSM,0.10520179693407068
Chad,Sila,2015-06,SMAP_RZSM,0.11812807978114166
Chad,Biltine,2015-06,SMAP_RZSM,0.08497134987376125
